os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 4,AMD Ryzen 5 5600X 6-Core Processor,Radeon RX 5600 OEM/5600 XT / 5700/5700 XT,16293816,7.0.11-76070011-generic,,performance
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
68.3164,14.6378,99.6743,63,77,60,1673,875,2.88508,103,11.0806,64918310393
56.8424,17.5925,99.6743,63,77,60,1673,875,2.88508,103,11.0806,65018422652
62.4148,16.0218,99.6743,63,77,60,1673,875,2.88508,103,11.0806,65118551181
53.7507,18.6044,99.6743,63,77,60,1673,875,2.88508,103,11.0806,65218678379
58.8335,16.9971,99.6743,63,77,60,1673,875,2.88508,103,11.0806,65318791618
54.8915,18.2178,99.5017,61,78,61,1637,875,2.88508,99,11.1067,65418896797
60.4243,16.5496,99.5017,61,78,61,1637,875,2.88508,99,11.1067,65519007325
65.9058,15.1732,99.5017,61,78,61,1637,875,2.88508,99,11.1067,65619158814
59.604,16.7774,99.5017,61,78,61,1637,875,2.88508,99,11.1067,65719299592
60.3835,16.5608,99.5017,61,78,61,1637,875,2.88508,99,11.1067,65819432261
70.678,14.1487,98.6799,62,78,60,1649,875,2.88508,102,10.8763,65919584840
50.4571,19.8188,98.6799,62,78,60,1649,875,2.88508,102,10.8763,66019712308
58.9254,16.9706,98.6799,62,78,60,1649,875,2.88508,102,10.8763,66119848777
64.5097,15.5015,98.6799,62,78,60,1649,875,2.88508,102,10.8763,66219989096
76.9067,13.0028,98.6799,62,78,60,1649,875,2.88508,102,10.8763,66320152474
54.9609,18.1947,97.8964,61,77,60,1614,875,2.88508,99,10.0731,66420303593
67.6476,14.7825,97.8964,61,77,60,1614,875,2.88508,99,10.0731,66520439042
46.552,21.4813,97.8964,61,77,60,1614,875,2.88508,99,10.0731,66620588220
58.021,17.2351,97.8964,61,77,60,1614,875,2.88508,99,10.0731,66720941849
67.7095,14.769,97.8964,61,77,60,1614,875,2.88508,99,10.0731,66821102068
74.4164,13.4379,94.3049,62,77,60,1615,875,2.88508,101,9.53656,66921222506
80.7658,12.3815,94.3049,62,77,60,1615,875,2.88508,101,9.53656,67021369415
52.3543,19.1006,94.3049,62,77,60,1615,875,2.88508,101,9.53656,67122466864
62.4575,16.0109,94.3049,62,77,60,1615,875,2.88508,101,9.53656,67222622093
106.564,9.38401,94.3049,62,77,60,1615,875,2.88508,101,9.53656,67322759241
60.1406,16.6277,97.8654,62,77,60,1582,875,2.88508,101,9.90139,67422922910
61.0033,16.3925,97.8654,62,77,60,1582,875,2.88508,101,9.90139,67523049699
65.5997,15.244,97.8654,62,77,60,1582,875,2.88508,101,9.90139,67623197707
52.4106,19.0801,97.8654,62,77,60,1582,875,2.88508,101,9.90139,67723325746
50.8852,19.6521,97.8654,62,77,60,1582,875,2.88508,101,9.90139,67823441214
61.2678,16.3218,98.1728,59,76,60,1596,875,2.88508,100,10.5069,67923579573
52.3876,19.0885,98.1728,59,76,60,1596,875,2.88508,100,10.5069,68023724562
64.8019,15.4317,98.1728,59,76,60,1596,875,2.88508,100,10.5069,68123867560
53.1461,18.816,98.1728,59,76,60,1596,875,2.88508,100,10.5069,68223990059
58.9011,16.9776,98.1728,59,76,60,1596,875,2.88508,100,10.5069,68324099578
65.612,15.2411,98.8333,60,76,60,1610,875,2.88508,100,10.5624,68424215516
54.2597,18.4299,98.8333,60,76,60,1610,875,2.88508,100,10.5624,68524498375
56.9429,17.5615,98.8333,60,76,60,1610,875,2.88508,100,10.5624,68624608504
58.3474,17.1387,98.8333,60,76,60,1610,875,2.88508,100,10.5624,68724721802
54.0148,18.5134,98.8333,60,76,60,1610,875,2.88508,100,10.5624,68824874271
53.1903,18.8004,99.0066,61,77,60,1612,875,2.88508,98,10.9482,68924997730
60.1322,16.63,99.0066,61,77,60,1612,875,2.88508,98,10.9482,69025126038
62.8029,15.9228,99.0066,61,77,60,1612,875,2.88508,98,10.9482,69125257437
73.1899,13.6631,99.0066,61,77,60,1612,875,2.88508,98,10.9482,69225378106
62.6865,15.9524,99.0066,61,77,60,1612,875,2.88508,98,10.9482,69325462424
75.462,13.2517,99.8344,61,77,60,1612,875,2.88508,98,10.9114,69425600753
59.1219,16.9142,99.8344,61,77,60,1612,875,2.88508,98,10.9114,69525728961
53.4338,18.7148,99.8344,61,77,60,1612,875,2.88508,98,10.9114,69625872240
62.3788,16.0311,99.8344,61,77,60,1612,875,2.88508,98,10.9114,69725990389
63.1662,15.8313,99.8344,61,77,60,1612,875,2.88508,98,10.9114,69826112947
61.409,16.2842,99.8377,60,77,60,1618,875,2.88508,97,11.2938,69926234086
66.5426,15.028,99.8377,60,77,60,1618,875,2.88508,97,11.2938,70026350465
56.8682,17.5845,99.8377,60,77,60,1618,875,2.88508,97,11.2938,70126470533
68.0803,14.6885,99.8377,60,77,60,1618,875,2.88508,97,11.2938,70226714602
131.387,7.61112,99.8377,60,77,60,1618,875,2.88508,97,11.2938,70326988121
59.7136,16.7466,99.1681,61,77,60,1624,875,2.88508,99,11.2623,70427469369
59.0981,16.921,99.1681,61,77,60,1624,875,2.88508,99,11.2623,70527716078
75.3568,13.2702,99.1681,61,77,60,1624,875,2.88508,99,11.2623,70627866047
61.2279,16.3324,99.1681,61,77,60,1624,875,2.88508,99,11.2623,70728018865
59.8138,16.7185,99.1681,61,77,60,1624,875,2.88508,99,11.2623,70828344714
67.2555,14.8687,93.0233,59,76,60,1574,875,2.88508,101,9.32275,70928472203
49.7921,20.0835,93.0233,59,76,60,1574,875,2.88508,101,9.32275,71028579501
58.7549,17.0199,93.0233,59,76,60,1574,875,2.88508,101,9.32275,71128732700
55.1333,18.1379,93.0233,59,76,60,1574,875,2.88508,101,9.32275,71228887469
75.0464,13.3251,93.0233,59,76,60,1574,875,2.88508,101,9.32275,71329029647
67.1758,14.8863,98.1848,61,76,60,1616,875,2.88508,101,9.67261,71429245426
61.6099,16.2311,98.1848,61,76,60,1616,875,2.88508,101,9.67261,71529365365
64.837,15.4233,98.1848,61,76,60,1616,875,2.88508,101,9.67261,71629543303
52.7827,18.9456,98.1848,61,76,60,1616,875,2.88508,101,9.67261,71729697852
58.6272,17.0569,98.1848,61,76,60,1616,875,2.88508,101,9.67261,71829955251
73.0545,13.6884,98.1848,61,76,60,1616,875,2.88508,101,9.67261,71930192059
62.9153,15.8944,99.6758,61,76,60,1593,875,2.88508,99,10.4454,72030366118
66.2843,15.0865,99.6758,61,76,60,1593,875,2.88508,99,10.4454,72130473167
58.7032,17.0349,99.6758,61,76,60,1593,875,2.88508,99,10.4454,72230621385
52.4602,19.0621,99.6758,61,76,60,1593,875,2.88508,99,10.4454,72330761524
68.4324,14.613,99.6758,61,76,60,1593,875,2.88508,99,10.4454,72430874443
54.5993,18.3153,99.5025,62,75,60,1606,875,2.88508,100,10.5571,72531033481
67.0582,14.9124,99.5025,62,75,60,1606,875,2.88508,100,10.5571,72631186300
61.4705,16.268,99.5025,62,75,60,1606,875,2.88508,100,10.5571,72731491679
54.0861,18.4891,99.5025,62,75,60,1606,875,2.88508,100,10.5571,72831660127
57.5851,17.3656,99.5025,62,75,60,1606,875,2.88508,100,10.5571,72931948536
54.5656,18.3266,97.0827,61,75,60,1587,875,2.88508,96,10.1679,73032155065
65.7991,15.1978,97.0827,61,75,60,1587,875,2.88508,96,10.1679,73132281753
63.4327,15.7647,97.0827,61,75,60,1587,875,2.88508,96,10.1679,73232442562
79.4914,12.58,97.0827,61,75,60,1587,875,2.88508,96,10.1679,73332600871
64.0572,15.611,97.0827,61,75,60,1587,875,2.88508,96,10.1679,73432732299
73.7403,13.5611,99.183,61,75,61,1608,875,2.88508,100,10.6524,73532870078
58.4454,17.11,99.183,61,75,61,1608,875,2.88508,100,10.6524,73632976217
59.9345,16.6849,99.183,61,75,61,1608,875,2.88508,100,10.6524,73733093715
58.2694,17.1617,99.183,61,75,61,1608,875,2.88508,100,10.6524,73833211864
58.2027,17.1813,99.183,61,75,61,1608,875,2.88508,100,10.6524,73933326353
65.3138,15.3107,99.8347,62,76,60,1640,875,2.88508,99,10.8732,74033436991
64.8852,15.4118,99.8347,62,76,60,1640,875,2.88508,99,10.8732,74134485710
112.816,8.86397,99.8347,62,76,60,1640,875,2.88508,99,10.8732,74234613119
67.5094,14.8127,99.8347,62,76,60,1640,875,2.88508,99,10.8732,74334727287
70.3481,14.215,99.8347,62,76,60,1640,875,2.88508,99,10.8732,74434859856
73.4718,13.6107,99.5008,61,76,60,1650,875,2.88508,100,10.062,74535018465
63.1219,15.8424,99.5008,61,76,60,1650,875,2.88508,100,10.062,74635155303
61.4654,16.2693,99.5008,61,76,60,1650,875,2.88508,100,10.062,74735310322
49.1889,20.3298,99.5008,61,76,60,1650,875,2.88508,100,10.062,74835455191
59.0605,16.9318,99.5008,61,76,60,1650,875,2.88508,100,10.062,74935589949
56.9435,17.5613,98.8353,61,76,60,1573,875,2.88508,97,9.66935,75035748498
58.7068,17.0338,98.8353,61,76,60,1573,875,2.88508,97,9.66935,75135901407
74.5568,13.4126,98.8353,61,76,60,1573,875,2.88508,97,9.66935,75236052485
63.3803,15.7778,98.8353,61,76,60,1573,875,2.88508,97,9.66935,75336195774
60.8691,16.4287,98.8353,61,76,60,1573,875,2.88508,97,9.66935,75436323053
53.2227,18.789,98.8353,61,75,60,1621,875,2.88508,100,9.46495,75536475851
63.0537,15.8595,98.8353,61,75,60,1621,875,2.88508,100,9.46495,75636612970
59.7652,16.7322,98.8353,61,75,60,1621,875,2.88508,100,9.46495,75736746918
48.6187,20.5682,98.8353,61,75,60,1621,875,2.88508,100,9.46495,75836885857
65.7035,15.2199,98.8353,61,75,60,1621,875,2.88508,100,9.46495,75937614816
62.3944,16.0271,98.2372,61,75,60,1615,875,2.88508,101,9.44698,76038157585
61.4926,16.2621,98.2372,61,75,60,1615,875,2.88508,101,9.44698,76138355943
59.9545,16.6793,98.2372,61,75,60,1615,875,2.88508,101,9.44698,76238479322
53.8176,18.5813,98.2372,61,75,60,1615,875,2.88508,101,9.44698,76338632741
56.6645,17.6477,98.2372,61,75,60,1615,875,2.88508,101,9.44698,76438768099
51.9308,19.2564,98.3713,60,75,61,1609,875,2.88508,98,9.39421,76538942558
63.9904,15.6273,98.3713,60,75,61,1609,875,2.88508,98,9.39421,76639110597
61.6205,16.2284,98.3713,60,75,61,1609,875,2.88508,98,9.39421,76739279895
60.2337,16.602,98.3713,60,75,61,1609,875,2.88508,98,9.39421,76839424954
42.8945,23.313,98.3713,60,75,61,1609,875,2.88508,98,9.39421,76939741773
53.3025,18.7608,99.3559,62,75,60,1637,875,2.88508,100,10.2384,77039884861
59.4164,16.8304,99.3559,62,75,60,1637,875,2.88508,100,10.2384,77140011910
58.9905,16.9519,99.3559,62,75,60,1637,875,2.88508,100,10.2384,77240141219
52.7923,18.9421,99.3559,62,75,60,1637,875,2.88508,100,10.2384,77340283657
52.7476,18.9582,99.3559,62,75,60,1637,875,2.88508,100,10.2384,77440409846
53.7285,18.6121,99.5058,61,75,60,1615,875,2.88508,103,10.522,77540484295
71.4434,13.9971,99.5058,61,75,60,1615,875,2.88508,103,10.522,77640615063
65.179,15.3424,99.5058,61,75,60,1615,875,2.88508,103,10.522,77740735352
56.3209,17.7554,99.5058,61,75,60,1615,875,2.88508,103,10.522,77840894030
63.335,15.7891,99.5058,61,75,60,1615,875,2.88508,103,10.522,77941061889
58.1576,17.1947,99.5058,61,75,60,1615,875,2.88508,103,10.522,78041202468
66.2831,15.0868,99.1857,60,76,60,1589,875,2.88508,98,10.4745,78141308126
65.1466,15.35,99.1857,60,76,60,1589,875,2.88508,98,10.4745,78241431705
55.6836,17.9586,99.1857,60,76,60,1589,875,2.88508,98,10.4745,78341559444
67.1595,14.8899,99.1857,60,76,60,1589,875,2.88508,98,10.4745,78441701522
49.9128,20.0349,99.1857,60,76,60,1589,875,2.88508,98,10.4745,78541834541
59.2746,16.8706,98.1938,62,76,60,1658,875,2.88508,99,10.1268,78641963640
57.7635,17.312,98.1938,62,76,60,1658,875,2.88508,99,10.1268,78742076978
67.5458,14.8048,98.1938,62,76,60,1658,875,2.88508,99,10.1268,78842283987
67.4346,14.8292,98.1938,62,76,60,1658,875,2.88508,99,10.1268,78942402476
56.674,17.6448,98.1938,62,76,60,1658,875,2.88508,99,10.1268,79042582824
69.7484,14.3372,98.8655,62,76,60,1630,875,2.88508,99,10.1872,79142734273
65.8174,15.1935,98.8655,62,76,60,1630,875,2.88508,99,10.1872,79242873352
60.0696,16.6474,98.8655,62,76,60,1630,875,2.88508,99,10.1872,79344673761
68.7398,14.5476,98.8655,62,76,60,1630,875,2.88508,99,10.1872,79444779319
56.4487,17.7152,98.8655,62,76,60,1630,875,2.88508,99,10.1872,79545305638
55.0503,18.1652,98.5075,60,76,60,1597,875,2.88508,97,9.91218,79645467157
65.2181,15.3332,98.5075,60,76,60,1597,875,2.88508,97,9.91218,79745597105
64.3816,15.5324,98.5075,60,76,60,1597,875,2.88508,97,9.91218,79845718034
72.2483,13.8412,98.5075,60,76,60,1597,875,2.88508,97,9.91218,79945861703
59.8743,16.7017,98.5075,60,76,60,1597,875,2.88508,97,9.91218,80045986041
92.3626,10.8269,98.6667,62,76,60,1642,875,2.88508,100,9.27375,80146122780
60.913,16.4169,98.6667,62,76,60,1642,875,2.88508,100,9.27375,80246272159
50.9526,19.6261,98.6667,62,76,60,1642,875,2.88508,100,9.27375,80346593287
63.008,15.871,98.6667,62,76,60,1642,875,2.88508,100,9.27375,80446742656
64.4341,15.5197,98.6667,62,76,60,1642,875,2.88508,100,9.27375,80546841555
59.1307,16.9117,99.1883,61,76,60,1603,875,2.88508,100,9.64164,80646957493
91.2498,10.9589,99.1883,61,76,60,1603,875,2.88508,100,9.64164,80747067892
52.2068,19.1546,99.1883,61,76,60,1603,875,2.88508,100,9.64164,80847184011
52.1717,19.1675,99.1883,61,76,60,1603,875,2.88508,100,9.64164,80947353639
61.8361,16.1718,99.1883,61,76,60,1603,875,2.88508,100,9.64164,81047489888
55.5688,17.9957,99.3579,62,77,60,1623,875,2.88508,99,10.4233,81147602427
71.8559,13.9167,99.3579,62,77,60,1623,875,2.88508,99,10.4233,81247717425
55.6014,17.9852,99.3579,62,77,60,1623,875,2.88508,99,10.4233,81347886794
58.1475,17.1976,99.3579,62,77,60,1623,875,2.88508,99,10.4233,81448019022
65.5505,15.2554,99.3579,62,77,60,1623,875,2.88508,99,10.4233,81548231621
59.9019,16.694,99.3464,62,77,60,1629,875,2.88508,102,10.8748,81648358050
52.0492,19.2126,99.3464,62,77,60,1629,875,2.88508,102,10.8748,81748479248
60.8593,16.4314,99.3464,62,77,60,1629,875,2.88508,102,10.8748,81848633047
66.6042,15.0141,99.3464,62,77,60,1629,875,2.88508,102,10.8748,81948752836
56.514,17.6947,99.3464,62,77,60,1629,875,2.88508,102,10.8748,82048844324
67.3581,14.846,98.8411,62,78,60,1629,875,2.88508,102,10.2696,82148961723
66.6561,15.0024,98.8411,62,78,60,1629,875,2.88508,102,10.2696,82249078362
59.1615,16.9029,98.8411,62,78,60,1629,875,2.88508,102,10.2696,82349198290
83.1066,12.0327,98.8411,62,78,60,1629,875,2.88508,102,10.2696,82449334829
55.5636,17.9974,98.8411,62,78,60,1629,875,2.88508,102,10.2696,82549508278
78.8552,12.6815,97.5207,61,78,60,1645,875,2.88508,100,9.79335,82649745186
71.3903,14.0075,97.5207,61,78,60,1645,875,2.88508,100,9.79335,82749883585
67.0057,14.9241,97.5207,61,78,60,1645,875,2.88508,100,9.79335,82850008994
55.4568,18.032,97.5207,61,78,60,1645,875,2.88508,100,9.79335,82950117732
63.3788,15.7781,97.5207,61,78,60,1645,875,2.88508,100,9.79335,83050246731
58.6375,17.0539,99.3538,59,77,60,1567,875,2.88508,99,10.3482,83150364230
54.243,18.4355,99.3538,59,77,60,1567,875,2.88508,99,10.3482,83250681298
60.2049,16.61,99.3538,59,77,60,1567,875,2.88508,99,10.3482,83350818177
52.9219,18.8958,99.3538,59,77,60,1567,875,2.88508,99,10.3482,83451019886
63.8907,15.6517,99.3538,59,77,60,1567,875,2.88508,99,10.3482,83551135434
63.4512,15.7601,99.3311,60,77,60,1617,875,2.88508,98,10.6331,83651265903
52.9406,18.8891,99.3311,60,77,60,1617,875,2.88508,98,10.6331,83751385071
76.2132,13.1211,99.3311,60,77,60,1617,875,2.88508,98,10.6331,83851494810
50.6094,19.7592,99.3311,60,77,60,1617,875,2.88508,98,10.6331,83951617119
52.7266,18.9658,99.3311,60,77,60,1617,875,2.88508,98,10.6331,84051738417
49.9509,20.0197,99.3311,60,77,60,1617,875,2.88508,98,10.6331,84151872766
64.0782,15.6059,99.5146,62,78,60,1616,875,2.88508,98,10.649,84251986115
60.1469,16.626,99.5146,62,78,60,1616,875,2.88508,98,10.649,84352096253
48.9988,20.4087,99.5146,62,78,60,1616,875,2.88508,98,10.649,84452222262
59.7742,16.7296,99.5146,62,78,60,1616,875,2.88508,98,10.649,84552351311
59.6161,16.774,99.5146,62,78,60,1616,875,2.88508,98,10.649,84653492890
53.0612,18.8462,96.4459,62,78,60,1630,875,2.88508,99,9.9408,84753616558
68.5135,14.5957,96.4459,62,78,60,1630,875,2.88508,99,9.9408,84853736067
54.6937,18.2836,96.4459,62,78,60,1630,875,2.88508,99,9.9408,84953861326
55.1395,18.1358,96.4459,62,78,60,1630,875,2.88508,99,9.9408,85053977464
66.4897,15.0399,96.4459,62,78,60,1630,875,2.88508,99,9.9408,85154095613
60.1137,16.6352,85.8785,61,77,61,1634,875,2.88508,101,8.75261,85254196981
61.7434,16.1961,85.8785,61,77,61,1634,875,2.88508,101,8.75261,85354293600
60.7206,16.4689,85.8785,61,77,61,1634,875,2.88508,101,8.75261,85454389269
61.3957,16.2878,85.8785,61,77,61,1634,875,2.88508,101,8.75261,85554478347
58.7526,17.0205,85.8785,61,77,61,1634,875,2.88508,101,8.75261,85654589816
59.4251,16.8279,33.4967,61,77,60,1655,875,2.88508,102,6.54153,85754681925
59.3473,16.85,33.4967,61,77,60,1655,875,2.88508,102,6.54153,85854774093
59.7545,16.7351,33.4967,61,77,60,1655,875,2.88508,102,6.54153,85954866522
59.8734,16.7019,33.4967,61,77,60,1655,875,2.88508,102,6.54153,86054958041
61.9649,16.1382,33.4967,61,77,60,1655,875,2.88508,102,6.54153,86155048959
59.8596,16.7058,20.8809,60,76,60,1668,875,2.88508,100,6.00941,86255145338
60.3522,16.5694,20.8809,60,76,60,1668,875,2.88508,100,6.00941,86355238106
60.3854,16.5603,20.8809,60,76,60,1668,875,2.88508,100,6.00941,86455326685
60.8485,16.4343,20.8809,60,76,60,1668,875,2.88508,100,6.00941,86555411004
58.735,17.0256,20.8809,60,76,60,1668,875,2.88508,100,6.00941,86655496732
60.0232,16.6602,15.683,61,75,60,1673,875,2.88508,102,5.96236,86755582401
60.1633,16.6214,15.683,61,75,60,1673,875,2.88508,102,5.96236,86855672410
58.0643,17.2223,15.683,61,75,60,1673,875,2.88508,102,5.96236,86955754038
59.9886,16.6698,15.683,61,75,60,1673,875,2.88508,102,5.96236,87055836447
59.2339,16.8822,15.683,61,75,60,1673,875,2.88508,102,5.96236,87155925036
59.5864,16.7824,15.5932,60,74,60,1661,875,2.88508,99,5.9544,87256013664
61.0501,16.38,15.5932,60,74,60,1661,875,2.88508,99,5.9544,87356099073
60.0533,16.6519,15.5932,60,74,60,1661,875,2.88508,99,5.9544,87456181921
58.8863,16.9819,15.5932,60,74,60,1661,875,2.88508,99,5.9544,87556262900
57.3529,17.4359,15.5932,60,74,60,1661,875,2.88508,99,5.9544,87656345939
58.8498,16.9924,17.6768,61,73,60,1666,875,2.88508,100,4.69825,87756430057
60.4696,16.5372,17.6768,61,73,60,1666,875,2.88508,100,4.69825,87856501666
59.5629,16.789,17.6768,61,73,60,1666,875,2.88508,100,4.69825,87956612705
60.0252,16.6597,17.6768,61,73,60,1666,875,2.88508,100,4.69825,88056709253
59.9077,16.6924,17.6768,61,73,60,1666,875,2.88508,100,4.69825,88156793432
60.3183,16.5787,27.1973,60,72,60,1662,875,2.88508,98,5.36542,88256884271
61.0103,16.3907,27.1973,60,72,60,1662,875,2.88508,98,5.36542,88356975759
60.3562,16.5683,27.1973,60,72,60,1662,875,2.88508,98,5.36542,88457069998
59.0957,16.9217,27.1973,60,72,60,1662,875,2.88508,98,5.36542,88557169956
72.5252,13.7883,27.1973,60,72,60,1662,875,2.88508,98,5.36542,88657277925
59.8025,16.7217,42,60,72,60,1659,875,2.88508,100,6.82565,88757414894
60.3458,16.5712,42,60,72,60,1659,875,2.88508,100,6.82565,88857514452
60.3983,16.5568,42,60,72,60,1659,875,2.88508,100,6.82565,88957642091
61.5189,16.2552,42,60,72,60,1659,875,2.88508,100,6.82565,89057759160
60.5459,16.5164,42,60,72,60,1659,875,2.88508,100,6.82565,89157865028
60.0469,16.6537,42.1053,60,73,60,1662,875,2.88508,99,7.60535,89257952857
60.9959,16.3946,42.1053,60,73,60,1662,875,2.88508,99,7.60535,89358033356
60.9543,16.4057,42.1053,60,73,60,1662,875,2.88508,99,7.60535,89458117624
60.814,16.4436,42.1053,60,73,60,1662,875,2.88508,99,7.60535,89558202013
59.1678,16.9011,42.1053,60,73,60,1662,875,2.88508,99,7.60535,89658291371
60.0607,16.6498,42.1053,60,73,60,1662,875,2.88508,99,7.60535,89758374240
60.1253,16.6319,28.385,60,72,60,1683,875,2.88508,101,7.94586,89858458369
59.624,16.7718,28.385,60,72,60,1683,875,2.88508,101,7.94586,89958499787
59.9485,16.681,28.385,60,72,60,1683,875,2.88508,101,7.94586,90058591846
62.3689,16.0336,28.385,60,72,60,1683,875,2.88508,101,7.94586,90158682505
62.0439,16.1176,28.385,60,72,60,1683,875,2.88508,101,7.94586,90258766843
58.6576,17.0481,20.2361,61,72,60,1672,875,2.88508,99,7.63917,90358879782
50.4606,19.8174,20.2361,61,72,60,1672,875,2.88508,99,7.63917,90460671561
54.3733,18.3914,20.2361,61,72,60,1672,875,2.88508,99,7.63917,90560792840
50.9219,19.6379,20.2361,61,72,60,1672,875,2.88508,99,7.63917,90660950048
55.1449,18.1341,20.2361,61,72,60,1672,875,2.88508,99,7.63917,90761105437
50.5109,19.7977,94.1558,60,71,60,1619,875,2.88508,99,7.6048,90861255576
55.4613,18.0306,94.1558,60,71,60,1619,875,2.88508,99,7.6048,90961508794
68.6886,14.5585,94.1558,60,71,60,1619,875,2.88508,99,7.6048,91061693453
66.2506,15.0942,94.1558,60,71,60,1619,875,2.88508,99,7.6048,91161969272
60.3497,16.5701,94.1558,60,71,60,1619,875,2.88508,99,7.6048,91262151080
59.3852,16.8392,99.6711,61,71,60,1623,875,2.88508,100,7.60455,91362336129
66.7134,14.9895,99.6711,61,71,60,1623,875,2.88508,100,7.60455,91462501338
67.1161,14.8996,99.6711,61,71,60,1623,875,2.88508,100,7.60455,91562665486
60.6733,16.4817,99.6711,61,71,60,1623,875,2.88508,100,7.60455,91663522905
81.4822,12.2726,99.6711,61,71,60,1623,875,2.88508,100,7.60455,91763650704
60.5601,16.5125,92.6667,61,71,61,1600,875,2.88508,100,7.53795,91863756572
67.6815,14.7751,92.6667,61,71,61,1600,875,2.88508,100,7.53795,91963894681
72.0727,13.8749,92.6667,61,71,61,1600,875,2.88508,100,7.53795,92063997630
60.3257,16.5767,92.6667,61,71,61,1600,875,2.88508,100,7.53795,92164088548
63.2381,15.8132,92.6667,61,71,61,1600,875,2.88508,100,7.53795,92264413157
63.2106,15.8201,71.3805,61,71,60,1629,875,2.88508,104,7.53419,92364509026
68.6418,14.5684,71.3805,61,71,60,1629,875,2.88508,104,7.53419,92464596444
51.728,19.3319,71.3805,61,71,60,1629,875,2.88508,104,7.53419,92564684533
50.5383,19.787,71.3805,61,71,60,1629,875,2.88508,104,7.53419,92664774462
59.9323,16.6855,71.3805,61,71,60,1629,875,2.88508,104,7.53419,92764862450
58.7136,17.0318,82.4212,61,71,60,1613,875,2.88508,99,7.49506,92864955589
61.0672,16.3754,82.4212,61,71,60,1613,875,2.88508,99,7.49506,92965087558
46.9058,21.3193,82.4212,61,71,60,1613,875,2.88508,99,7.49506,93065270046
61.0496,16.3801,82.4212,61,71,60,1613,875,2.88508,99,7.49506,93165468075
57.4032,17.4206,82.4212,61,71,60,1613,875,2.88508,99,7.49506,93299719063
54.283,18.422,99.5114,61,71,60,1613,875,2.88508,95,7.49826,93399933892
66.7251,14.9869,99.5114,61,71,60,1613,875,2.88508,95,7.49826,93500143991
52.5462,19.0309,99.5114,61,71,60,1613,875,2.88508,95,7.49826,93600251069
71.5501,13.9762,99.5114,61,71,60,1613,875,2.88508,95,7.49826,93700440488
60.5659,16.5109,99.5114,61,71,60,1613,875,2.88508,95,7.49826,93800615497
60.5294,16.5209,99.1694,63,71,60,1644,875,2.88508,100,7.45296,93900785015
54.306,18.4142,99.1694,63,71,60,1644,875,2.88508,100,7.45296,94000965894
90.6264,11.0343,99.1694,63,71,60,1644,875,2.88508,100,7.45296,94101145143
61.7845,16.1853,99.1694,63,71,60,1644,875,2.88508,100,7.45296,94201325751
83.3578,11.9965,99.1694,63,71,60,1644,875,2.88508,100,7.45296,94301465090
58.7193,17.0302,94.2244,60,70,60,1609,875,2.88508,99,7.45094,94401571049
60.9046,16.4191,94.2244,60,70,60,1609,875,2.88508,99,7.45094,94501661967
60.8449,16.4352,94.2244,60,70,60,1609,875,2.88508,99,7.45094,94601749186
62.2688,16.0594,94.2244,60,70,60,1609,875,2.88508,99,7.45094,94701837974
58.6041,17.0637,94.2244,60,70,60,1609,875,2.88508,99,7.45094,94801941263
58.7559,17.0196,59.6376,61,70,61,1644,875,2.88508,100,7.40279,94902054952
67.0849,14.9065,59.6376,61,70,61,1644,875,2.88508,100,7.40279,95002222240
69.7584,14.3352,59.6376,61,70,61,1644,875,2.88508,100,7.40279,95102412309
58.2894,17.1558,59.6376,61,70,61,1644,875,2.88508,100,7.40279,95202582158
57.7375,17.3198,59.6376,61,70,61,1644,875,2.88508,100,7.40279,95302736326
47.6559,20.9838,99.3559,59,70,60,1551,875,2.88508,97,7.40279,95402927845
48.7656,20.5063,99.3559,59,70,60,1551,875,2.88508,97,7.40279,95503110104
77.5733,12.891,99.3559,59,70,60,1551,875,2.88508,97,7.40279,95603281702
86.4828,11.563,99.3559,59,70,60,1551,875,2.88508,97,7.40279,95703499771
62.9466,15.8865,99.3559,59,70,60,1551,875,2.88508,97,7.40279,95803646400
64.0271,15.6184,99.8344,60,70,60,1587,875,2.88508,96,7.36414,95903799158
74.836,13.3626,99.8344,60,70,60,1587,875,2.88508,96,7.36414,96003965367
69.7632,14.3342,99.8344,60,70,60,1587,875,2.88508,96,7.36414,96104051136
59.8887,16.6976,99.8344,60,70,60,1587,875,2.88508,96,7.36414,96204141554
48.1702,20.7597,99.8344,60,70,60,1587,875,2.88508,96,7.36414,96304228783
66.3065,15.0815,71.1185,60,70,61,1587,875,2.88508,96,7.36425,96404323162
48.3684,20.6747,71.1185,60,70,61,1587,875,2.88508,96,7.36425,96504411620
71.8653,13.9149,71.1185,60,70,61,1587,875,2.88508,96,7.36425,96604527139
65.6832,15.2246,71.1185,60,70,61,1587,875,2.88508,96,7.36425,96704582247
76.1974,13.1238,71.1185,60,70,61,1587,875,2.88508,96,7.36425,96804669256
65.2469,15.3264,76.509,61,70,61,1607,875,2.88508,100,7.31598,96904758975
82.5458,12.1145,76.509,61,70,61,1607,875,2.88508,100,7.31598,97004846083
72.6065,13.7729,76.509,61,70,61,1607,875,2.88508,100,7.31598,97104931192
62.5442,15.9887,76.509,61,70,61,1607,875,2.88508,100,7.31598,97205025941
